0.855000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.003906
0.869000,-1.992188,-0.113281,9.613281,0.001953,0.000000,0.001953
0.877000,-2.031250,-0.113281,9.652344,0.000000,0.000000,0.001953
0.886000,-2.031250,-0.113281,9.652344,0.001953,0.000000,0.003906
0.896000,-1.992188,-0.113281,9.613281,0.001953,-0.001953,0.001953
0.909000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.001953
0.917000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.001953
0.926000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
0.935000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.003906
0.948000,-2.031250,-0.113281,9.652344,0.003906,-0.001953,0.001953
0.955000,-2.031250,-0.152344,9.652344,0.001953,-0.001953,0.003906
0.965000,-2.031250,-0.113281,9.652344,0.003906,-0.001953,0.001953
0.979000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
0.988000,-2.031250,-0.113281,9.613281,-0.001953,-0.003906,0.000000
0.995000,-2.070312,-0.113281,9.648438,0.000000,-0.003906,0.001953
1.006000,-2.031250,-0.113281,9.652344,-0.001953,0.000000,0.003906
1.019000,-2.031250,-0.152344,9.652344,0.001953,0.001953,0.001953
1.027000,-2.031250,-0.152344,9.652344,0.000000,0.001953,0.001953
1.035000,-2.031250,-0.152344,9.652344,0.003906,-0.003906,0.001953
1.046000,-2.070312,-0.113281,9.609375,0.001953,-0.003906,0.001953
1.061000,-2.031250,-0.152344,9.613281,0.001953,-0.003906,0.001953
1.076000,-2.031250,-0.113281,9.613281,0.003906,0.000000,0.001953
1.090000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
1.106000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.001953
1.115000,-2.031250,-0.113281,9.613281,-0.001953,-0.003906,0.001953
1.128000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.000000
1.137000,-2.031250,-0.113281,9.613281,0.000000,-0.005859,0.001953
1.146000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.001953
1.155000,-2.070312,-0.113281,9.648438,0.000000,-0.005859,0.001953
1.168000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.001953
1.176000,-2.070312,-0.152344,9.648438,0.000000,-0.003906,0.001953
1.186000,-2.031250,-0.152344,9.652344,0.001953,-0.003906,0.001953
1.200000,-2.070312,-0.113281,9.609375,0.003906,-0.001953,0.003906
1.210000,-2.031250,-0.113281,9.652344,0.001953,-0.005859,0.003906
1.227000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.003906
1.239000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.001953
1.247000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.000000
1.254000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.000000
1.265000,-2.031250,-0.113281,9.613281,0.005859,-0.003906,0.003906
1.278000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
1.286000,-2.031250,-0.113281,9.652344,0.001953,0.001953,0.001953
1.294000,-2.070312,-0.113281,9.648438,0.000000,0.000000,0.001953
1.305000,-2.070312,-0.152344,9.609375,0.001953,-0.001953,0.001953
1.318000,-2.031250,-0.152344,9.613281,0.000000,-0.001953,0.003906
1.326000,-2.031250,-0.152344,9.613281,0.000000,-0.003906,0.000000
1.334000,-2.031250,-0.113281,9.652344,0.003906,-0.001953,0.001953
1.345000,-2.070312,-0.113281,9.609375,0.000000,-0.001953,0.003906
1.360000,-2.031250,-0.152344,9.613281,0.005859,-0.003906,0.003906
1.375000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
1.389000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.000000
1.397000,-2.070312,-0.113281,9.648438,0.003906,0.000000,0.001953
1.404000,-2.031250,-0.113281,9.613281,0.000000,-0.001953,0.003906
1.414000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.001953
1.428000,-2.070312,-0.113281,9.609375,0.000000,-0.001953,0.001953
1.436000,-2.070312,-0.152344,9.648438,0.003906,-0.001953,0.003906
1.444000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
1.454000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.000000
1.467000,-2.031250,-0.078125,9.613281,0.000000,-0.005859,0.001953
1.479000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
1.494000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.001953
1.504000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.003906
1.514000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.003906
1.525000,-2.031250,-0.113281,9.613281,-0.001953,-0.001953,0.001953
1.538000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.001953
1.546000,-2.031250,-0.113281,9.613281,0.003906,-0.003906,0.003906
1.554000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.001953
1.565000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
1.580000,-2.031250,-0.113281,9.613281,-0.003906,0.000000,0.003906
1.596000,-1.992188,-0.113281,9.613281,0.001953,-0.003906,0.001953
1.609000,-2.070312,-0.113281,9.609375,0.003906,-0.005859,0.001953
1.617000,-2.031250,-0.113281,9.613281,0.000000,0.000000,0.001953
1.624000,-2.031250,-0.113281,9.613281,0.000000,-0.003906,0.001953
1.634000,-2.031250,-0.152344,9.652344,0.001953,-0.003906,0.003906
1.648000,-2.031250,-0.113281,9.652344,0.001953,-0.007812,0.003906
1.656000,-2.070312,-0.113281,9.648438,0.001953,-0.003906,0.001953
1.663000,-2.031250,-0.152344,9.613281,0.003906,-0.003906,0.001953
1.673000,-2.070312,-0.113281,9.648438,0.003906,-0.003906,0.001953
1.686000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.003906
1.693000,-2.031250,-0.113281,9.613281,-0.001953,-0.001953,0.001953
1.703000,-2.031250,-0.113281,9.613281,0.000000,-0.001953,0.003906
1.713000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
1.727000,-2.070312,-0.152344,9.609375,0.001953,-0.001953,0.001953
1.735000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,-0.001953
1.745000,-2.031250,-0.113281,9.613281,0.000000,-0.001953,0.000000
1.758000,-2.070312,-0.113281,9.648438,0.001953,-0.001953,0.001953
1.766000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
1.775000,-2.031250,-0.113281,9.613281,0.000000,-0.001953,0.001953
1.783000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.000000
1.796000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.001953
1.805000,-2.031250,-0.113281,9.652344,0.001953,0.000000,0.003906
1.813000,-2.070312,-0.113281,9.648438,0.005859,-0.001953,0.005859
1.825000,-2.031250,-0.113281,9.613281,0.001953,-0.005859,0.003906
1.837000,-2.031250,-0.113281,9.613281,0.000000,-0.005859,0.003906
1.845000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.001953
1.853000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
1.867000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.001953
1.876000,-2.031250,-0.113281,9.613281,0.003906,-0.003906,0.001953
1.884000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.001953
1.893000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.003906
1.907000,-2.031250,-0.113281,9.613281,0.003906,-0.003906,0.001953
1.915000,-2.070312,-0.113281,9.609375,0.003906,0.000000,0.003906
1.923000,-2.031250,-0.113281,9.613281,0.005859,-0.003906,0.003906
1.933000,-2.070312,-0.113281,9.648438,0.003906,0.001953,0.003906
1.947000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
1.955000,-2.070312,-0.113281,9.691406,0.000000,-0.003906,0.001953
1.965000,-2.031250,-0.113281,9.652344,0.005859,-0.003906,0.001953
1.973000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
1.986000,-2.070312,-0.113281,9.609375,-0.001953,-0.003906,0.001953
1.994000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.003906
2.006000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.001953
2.016000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
2.025000,-2.031250,-0.113281,9.613281,0.003906,-0.003906,0.001953
2.033000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.003906
2.044000,-2.031250,-0.113281,9.652344,0.003906,-0.001953,0.001953
2.053000,-1.992188,-0.152344,9.613281,0.003906,-0.003906,0.003906
2.065000,-2.070312,-0.113281,9.609375,-0.001953,0.000000,0.003906
2.072000,-2.070312,-0.113281,9.648438,0.000000,-0.003906,0.001953
2.083000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.000000
2.096000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
2.104000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.003906
2.112000,-2.031250,-0.152344,9.613281,-0.001953,-0.001953,0.001953
2.123000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
2.136000,-2.031250,-0.078125,9.652344,0.001953,-0.001953,0.001953
2.144000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.000000
2.152000,-2.070312,-0.113281,9.609375,0.001953,-0.001953,0.003906
2.166000,-2.070312,-0.078125,9.648438,0.001953,-0.005859,0.001953
2.175000,-2.031250,-0.113281,9.613281,0.000000,-0.001953,0.001953
2.183000,-2.070312,-0.113281,9.691406,-0.001953,-0.003906,0.000000
2.192000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.001953
2.205000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.001953
2.213000,-2.031250,-0.113281,9.652344,0.003906,-0.005859,-0.001953
2.223000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.003906
2.232000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.001953
2.245000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.000000
2.253000,-2.031250,-0.078125,9.652344,0.003906,-0.003906,0.001953
2.264000,-2.031250,-0.113281,9.613281,0.001953,-0.005859,-0.001953
2.273000,-2.070312,-0.078125,9.609375,0.000000,-0.003906,0.001953
2.282000,-2.031250,-0.113281,9.613281,-0.001953,-0.001953,0.001953
2.292000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.000000
2.303000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.001953
2.316000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
2.324000,-2.031250,-0.113281,9.613281,-0.001953,-0.003906,0.001953
2.332000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.001953
2.343000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.003906
2.356000,-2.031250,-0.113281,9.652344,-0.001953,0.000000,0.001953
2.364000,-2.031250,-0.113281,9.652344,-0.001953,0.000000,-0.001953
2.372000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.001953
2.386000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.001953
2.395000,-2.070312,-0.113281,9.609375,0.001953,-0.001953,0.003906
2.403000,-2.070312,-0.113281,9.648438,0.003906,-0.003906,0.003906
2.412000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.001953
2.425000,-2.031250,-0.113281,9.613281,-0.003906,-0.003906,-0.001953
2.434000,-2.031250,-0.113281,9.613281,-0.003906,-0.001953,0.001953
2.442000,-2.070312,-0.113281,9.648438,-0.001953,-0.005859,-0.001953
2.452000,-2.070312,-0.152344,9.609375,-0.001953,-0.001953,0.003906
2.482000,-2.031250,-0.078125,9.613281,0.001953,-0.001953,0.001953
2.491000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.001953
2.504000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
2.511000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
2.523000,-2.070312,-0.113281,9.609375,-0.001953,0.001953,0.001953
2.536000,-2.070312,-0.113281,9.648438,-0.001953,-0.001953,0.001953
2.545000,-2.031250,-0.152344,9.613281,0.001953,-0.005859,0.001953
2.552000,-2.031250,-0.152344,9.652344,-0.001953,-0.001953,0.001953
2.562000,-2.031250,-0.113281,9.613281,0.000000,-0.001953,0.003906
2.576000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.005859
2.586000,-2.031250,-0.113281,9.687500,0.001953,0.000000,0.001953
2.603000,-2.031250,-0.152344,9.652344,-0.003906,-0.001953,0.005859
2.615000,-2.031250,-0.152344,9.652344,0.000000,-0.003906,0.001953
2.623000,-2.031250,-0.113281,9.613281,-0.001953,-0.001953,0.003906
2.631000,-2.070312,-0.113281,9.648438,0.003906,-0.001953,0.001953
2.642000,-2.031250,-0.113281,9.652344,0.003906,0.000000,0.003906
2.657000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
2.672000,-2.070312,-0.113281,9.648438,-0.001953,-0.005859,0.001953
2.686000,-2.070312,-0.113281,9.609375,0.000000,-0.001953,0.001953
2.694000,-1.992188,-0.113281,9.652344,0.003906,-0.001953,0.003906
2.702000,-1.992188,-0.113281,9.652344,0.001953,-0.001953,0.001953
2.711000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.003906
2.724000,-2.031250,-0.152344,9.613281,0.001953,-0.003906,0.003906
2.732000,-2.031250,-0.152344,9.652344,0.001953,-0.003906,0.001953
2.743000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
2.751000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.000000
2.764000,-2.070312,-0.113281,9.648438,0.000000,-0.003906,0.001953
2.772000,-2.070312,-0.113281,9.648438,-0.001953,-0.001953,0.001953
2.784000,-2.031250,-0.113281,9.613281,0.001953,-0.003906,0.003906
2.792000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.000000
2.803000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.003906
2.810000,-2.031250,-0.152344,9.613281,0.001953,-0.003906,0.003906
2.820000,-2.031250,-0.113281,9.613281,0.003906,-0.003906,0.001953
2.834000,-2.031250,-0.113281,9.687500,-0.001953,-0.003906,0.003906
2.843000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.001953
2.850000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
2.861000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
2.874000,-2.031250,-0.113281,9.652344,0.003906,-0.001953,0.003906
2.882000,-2.031250,-0.152344,9.652344,0.001953,-0.001953,0.001953
2.891000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
2.905000,-2.070312,-0.078125,9.609375,0.000000,-0.001953,0.001953
2.914000,-2.031250,-0.152344,9.687500,0.003906,-0.003906,0.003906
2.922000,-2.070312,-0.113281,9.648438,0.001953,-0.001953,0.003906
2.931000,-2.070312,-0.152344,9.609375,0.000000,-0.001953,0.001953
2.945000,-2.031250,-0.152344,9.652344,0.001953,-0.001953,0.001953
2.953000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
2.960000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.001953
2.970000,-2.031250,-0.078125,9.613281,0.001953,-0.001953,0.003906
2.984000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.001953
2.992000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.001953
3.001000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.000000
3.010000,-2.070312,-0.113281,9.648438,0.001953,-0.001953,0.001953
3.023000,-2.031250,-0.152344,9.613281,0.001953,-0.001953,0.001953
3.030000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
3.042000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.005859
3.055000,-2.031250,-0.078125,9.652344,0.005859,-0.001953,0.003906
3.063000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.003906
3.072000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.000000
3.081000,-1.992188,-0.113281,9.652344,0.005859,-0.005859,0.005859
3.091000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.000000
3.105000,-2.031250,-0.152344,9.652344,0.003906,-0.003906,0.001953
3.119000,-2.031250,-0.152344,9.613281,0.000000,-0.001953,0.001953
3.133000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.000000
3.142000,-2.070312,-0.113281,9.609375,-0.001953,-0.001953,0.001953
3.150000,-2.070312,-0.113281,9.648438,0.001953,-0.001953,0.001953
3.162000,-2.070312,-0.113281,9.648438,0.003906,-0.003906,-0.001953
3.181000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.005859
3.190000,-2.070312,-0.113281,9.648438,0.001953,-0.003906,0.001953
3.204000,-2.031250,-0.113281,9.613281,0.000000,-0.001953,0.000000
3.212000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
3.221000,-2.031250,-0.113281,9.613281,0.001953,0.000000,0.001953
3.230000,-2.070312,-0.113281,9.648438,0.001953,0.001953,0.001953
3.243000,-2.031250,-0.152344,9.652344,0.001953,-0.003906,0.000000
3.252000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.003906
3.259000,-2.031250,-0.113281,9.652344,-0.003906,-0.003906,0.001953
3.269000,-2.031250,-0.113281,9.613281,-0.001953,0.000000,0.003906
3.282000,-2.070312,-0.152344,9.648438,-0.001953,-0.001953,0.000000
3.289000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
3.300000,-2.031250,-0.152344,9.652344,0.003906,0.000000,0.003906
3.309000,-2.031250,-0.152344,9.613281,0.003906,-0.005859,0.003906
3.322000,-2.031250,-0.152344,9.652344,0.001953,-0.003906,0.000000
3.329000,-2.031250,-0.113281,9.652344,0.000000,-0.005859,0.001953
3.340000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
3.354000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.001953
3.364000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.003906
3.382000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.003906
3.396000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.003906
3.409000,-2.070312,-0.113281,9.609375,0.001953,0.000000,0.003906
3.420000,-2.031250,-0.152344,9.613281,0.003906,-0.001953,0.001953
3.433000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.001953
3.441000,-2.031250,-0.113281,9.613281,0.003906,-0.003906,0.001953
3.449000,-1.992188,-0.113281,9.687500,0.003906,-0.001953,0.001953
3.463000,-2.031250,-0.113281,9.652344,0.001953,0.000000,0.001953
3.472000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.003906
3.480000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.489000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.003906
3.502000,-2.070312,-0.113281,9.609375,0.000000,-0.001953,0.001953
3.510000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
3.518000,-2.031250,-0.113281,9.613281,0.003906,-0.003906,0.001953
3.528000,-2.070312,-0.113281,9.648438,-0.001953,-0.005859,0.003906
3.542000,-2.070312,-0.113281,9.609375,-0.001953,-0.001953,0.003906
3.550000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.562000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.570000,-2.031250,-0.113281,9.652344,0.003906,-0.005859,0.001953
3.581000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.003906
3.588000,-2.031250,-0.152344,9.687500,0.001953,0.001953,0.000000
3.598000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.003906
3.612000,-2.031250,-0.113281,9.613281,0.003906,-0.001953,0.003906
3.621000,-2.031250,-0.078125,9.652344,0.003906,-0.001953,-0.001953
3.628000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.638000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.652000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
3.661000,-2.031250,-0.113281,9.613281,0.001953,0.000000,0.001953
3.669000,-2.070312,-0.113281,9.648438,0.003906,0.003906,0.001953
3.683000,-2.031250,-0.113281,9.613281,0.001953,-0.001953,0.001953
3.692000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.003906
3.701000,-2.031250,-0.113281,9.613281,-0.003906,-0.005859,0.000000
3.712000,-2.070312,-0.113281,9.648438,0.001953,-0.003906,0.001953
3.722000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.003906
3.731000,-2.031250,-0.078125,9.652344,-0.001953,0.000000,0.001953
3.739000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.003906
3.749000,-2.070312,-0.113281,9.648438,0.001953,-0.005859,0.000000
3.762000,-2.070312,-0.113281,9.609375,0.003906,-0.003906,0.003906
3.770000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.778000,-2.070312,-0.113281,9.648438,0.001953,-0.001953,0.001953
3.788000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.003906
3.801000,-2.031250,-0.078125,9.652344,0.003906,-0.003906,0.001953
3.808000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.003906
3.820000,-2.031250,-0.113281,9.652344,0.001953,0.000000,-0.001953
3.833000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.842000,-2.031250,-0.113281,9.613281,0.007812,-0.001953,0.003906
3.850000,-2.031250,-0.113281,9.652344,-0.001953,-0.001953,0.000000
3.858000,-2.031250,-0.113281,9.687500,0.001953,-0.001953,0.001953
3.869000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.003906
3.881000,-2.031250,-0.113281,9.613281,0.005859,-0.003906,0.001953
3.888000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.003906
3.899000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.000000
3.912000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.005859
3.920000,-2.070312,-0.113281,9.609375,0.001953,-0.003906,0.001953
3.928000,-2.031250,-0.113281,9.652344,0.000000,-0.003906,0.001953
3.939000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
3.954000,-2.070312,-0.113281,9.648438,0.003906,-0.005859,0.001953
3.968000,-2.031250,-0.113281,9.652344,0.003906,-0.003906,0.003906
3.982000,-2.031250,-0.113281,9.652344,0.001953,-0.005859,-0.001953
3.991000,-2.031250,-0.113281,9.652344,-0.001953,-0.003906,0.001953
3.999000,-2.031250,-0.113281,9.578125,0.001953,-0.003906,0.000000
4.008000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
4.021000,-2.070312,-0.113281,9.609375,0.001953,-0.001953,0.003906
4.030000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.001953
4.037000,-2.031250,-0.113281,9.652344,0.001953,0.000000,0.001953
4.049000,-2.031250,-0.113281,9.652344,0.001953,-0.003906,0.001953
4.062000,-2.031250,-0.113281,9.613281,0.005859,-0.003906,0.001953
4.070000,-1.992188,-0.113281,9.652344,0.001953,-0.003906,0.003906
4.081000,-2.031250,-0.152344,9.652344,0.000000,-0.003906,0.000000
4.090000,-2.031250,-0.113281,9.652344,0.000000,-0.001953,0.001953
4.101000,-2.031250,-0.152344,9.652344,0.000000,-0.001953,0.003906
4.111000,-2.070312,-0.113281,9.691406,0.003906,-0.003906,0.003906
4.130000,-2.031250,-0.113281,9.613281,-0.001953,-0.003906,0.000000
4.138000,-2.070312,-0.113281,9.648438,0.001953,-0.001953,0.003906
4.149000,-2.070312,-0.113281,9.648438,0.000000,-0.001953,0.001953
4.157000,-2.031250,-0.113281,9.652344,0.003906,-0.001953,0.001953
4.171000,-2.031250,-0.113281,9.652344,0.003906,-0.001953,0.001953
4.179000,-2.031250,-0.113281,9.652344,0.001953,-0.001953,0.001953
4.188000,-2.031250,-0.113281,9.652344,0.001953,-0.005859,0.000000
4.202000,-2.031250,-0.113281,9.687500,-0.003906,-0.001953,0.001953
4.211000,-2.031250,-0.113281,9.652344,-0.001953,0.001953,0.003906
4.219000,-2.070312,-0.152344,9.648438,0.001953,-0.003906,0.003906
4.229000,-2.566406,-0.691406,9.687500,0.001953,-0.003906,-0.031250
4.242000,-2.988281,-0.382812,9.652344,0.005859,0.001953,0.074219
4.258000,-2.453125,0.882812,9.613281,0.001953,-0.003906,0.060547
4.267000,-2.375000,0.996094,9.687500,-0.005859,0.001953,-0.070312
4.281000,-2.414062,0.882812,9.613281,-0.003906,-0.001953,-0.154297
4.289000,-2.871094,0.804688,9.582031,0.005859,-0.001953,-0.287109
4.297000,-2.949219,0.652344,9.730469,0.009766,-0.005859,-0.435547
4.307000,-2.718750,0.191406,9.648438,-0.001953,-0.003906,-0.517578
4.321000,-3.179688,-0.765625,9.613281,-0.005859,-0.001953,-0.484375
4.329000,-2.949219,-1.109375,9.687500,0.000000,0.003906,-0.390625
